id,T1,T2.1: Joy,T2.2: Sadness,T2.3: Fear,T2.4: Disgust,T2.5: Anger,T2.6: Surprise,T2.7: Neutral,T3.1: Anger,T3.2: Anxiety,T3.3: Craving,T3.4: Emphatic pain,T3.5: Fear,T3.6: Horror,T3.7: Joy,T3.8: Relief,T3.9: Sadness,T3.10:surprise
c66d31d0-d92a-4c9b-b9e2-d118655415b1,positive,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
d5aaa03a-e399-4fe7-970b-effa63df28c7,positive,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
c6bb631f-f063-4d77-a563-319a9721fe69,negative,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
e1ff1dc3-610a-4418-a0a1-8a6d5115ecbc,negative,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
82de8a17-0fc6-4bc6-973e-534a02d51a31,negative,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
ef9b2637-b8c4-419b-9ac2-c10bfe5256f8,negative,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5135f1f4-52b3-44e9-b09f-68c8afaff02b,negative,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
89c7df3a-1712-4ab0-b935-41271368d95f,negative,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
01f45f7a-aaa5-4492-8e82-1597b38e66f9,positive,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ef1b7430-d31b-4c0a-8f8e-c4c65ebcb0e5,negative,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
f49ca00c-7f74-4c66-9ee9-3fc4451b101e,neutral,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
b1d80f19-dccc-40a9-a037-45f61ae46f6d,negative,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
c432e576-ce4d-4dda-8dd6-873a16ad225b,positive,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3b22dfa2-688a-41af-99ef-475009fe6c22,positive,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
e564a203-9e22-476c-9a21-31c291181af9,negative,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
3fc87fb6-d903-474b-8791-ecf890ec63e0,neutral,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
a9e9484b-0e1c-4c81-915d-efef63a23795,negative,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0
d4c6178c-2f93-4cc2-9cfe-727475524845,positive,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
fd1ff9e2-734c-41f7-8196-519ebac388c3,negative,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1a5e3f58-c129-427a-abbb-e9451af4baec,negative,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
c3ad8626-ea22-404f-883a-d27d7b85c8a7,neutral,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
d4cca27d-46f5-411b-8ef3-ecba5ce9897a,negative,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
bb270e6f-0791-43ee-8927-da0dced2c995,positive,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
a25f3acc-8310-4bd3-8eee-ccd616cdde69,positive,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
b298ff38-b05d-4ee1-8eb0-d02f9c6d97e8,neutral,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
3faa19f0-920f-47cd-b2b7-c28cd3f8a61f,negative,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0
daeffde9-c9ca-4316-af39-0159911bf636,negative,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
a788ae12-8b5b-4d0c-a2d9-0a140e491c12,neutral,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
f8d30106-1e7a-4050-aba7-145856181501,negative,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5a4ac645-87ad-4ae4-8193-af5d4d88ef2d,positive,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
86de3eb7-866a-40f1-8126-338175dc8245,negative,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
3f86da4c-e52a-4ef0-ba8c-2da9cb43a059,negative,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
ab4e6e07-3e53-4848-94f7-8ab4a489d879,negative,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0
25f0faec-8ac4-43dc-ab96-baced02744e0,negative,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
80955827-4831-42f2-802a-6031d4e16987,negative,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ce350afd-7d0d-4e3d-a68d-2a41814e7b86,negative,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
71b7870d-15e5-4ec7-9176-ad8d702b88f8,positive,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
f6dc1b09-e731-464e-9f6b-9c7016a76ee8,negative,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7bed62aa-da58-4689-82fb-ab8bd070ba10,positive,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0
633c12cb-d4d1-46c2-91ac-969f5a3a703f,negative,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
c56f8637-f927-46d0-8ced-6e28b53386ba,neutral,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
445d4bdb-0cd4-489c-acef-4f6ae20f65e8,negative,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8682cd66-df70-46df-a782-876aa340e7f7,positive,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
bfb0848a-c726-4922-acff-93049fdd5e2f,positive,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
080bbf35-1356-4ea1-913a-c4bc8dd46109,negative,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
b2f0a08b-83e6-4a53-9252-e2f5799aca42,negative,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5bcff503-5343-45ff-9f7e-1c78d6b33a5e,negative,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
17eb5247-b342-4f82-9ef6-463ae1ceb7c0,negative,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
37901ccd-7975-4d1a-8631-30c7a46d7a61,positive,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7139714d-a220-4020-bd2a-83018cc8442d,negative,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
424e6de9-8873-4954-a99f-9c65d8755d69,negative,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
99de33a6-0207-44a9-91ad-d6eb55c96643,negative,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d8735683-32f1-4cc6-905f-eebef47fce47,positive,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
ace229b6-b836-4649-a623-29efce2fd91b,negative,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0
183a20ce-7893-4216-9ae7-692adc4b9f4f,negative,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
a6b3b2d9-69d6-471e-a10f-a804fa2f502d,negative,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
177bc7be-1fc1-4d63-b949-544c2405f2f9,negative,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
b06f8cab-4c61-4d59-9cd2-9ee9fcd6d6f2,negative,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
d7edc01d-01ba-49ef-befe-6894f0613186,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2fe2f613-ad06-4710-b9b1-e69de0ff99ba,negative,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
d9cd7087-4e24-4a90-b3ac-9cb84e093d91,negative,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
00c8305c-c779-4445-b3d6-ecfbce875ed5,positive,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
cd62d44b-c375-4ffe-8e8e-a91fab7afb9a,positive,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
940f97d0-ae36-4b2d-a893-d6873ac7beac,negative,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7f12119e-4b8f-41ab-882c-6179e5de803c,positive,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
34b7f9cd-72b1-4318-b8a1-5c57e72b976f,negative,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ebc404ac-1d67-4e20-9b69-0e0042356703,negative,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0637da82-9abf-487c-8c4f-04bbce5b27de,negative,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
0828195a-a3a3-4c7d-b4b5-79bf767b5827,negative,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
a8323469-d59a-4710-9100-2d2e78a4ff0d,negative,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
be689e81-8785-4c8e-8032-a9a16e362fe5,positive,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
f6fc6769-0599-4fc4-b4d2-b7b7a810feeb,positive,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
9f83e2ae-cdc1-4dab-844f-7cfcd0a3a0c5,negative,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
843d2b2e-f021-4b47-be6a-a6b979efe820,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
d4f26d31-c491-4a8e-a712-d46aea06cff3,negative,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
cbd7fa8c-5235-4ded-a258-75043b6c9384,negative,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1
86aba12d-61c0-4381-bd60-e1f3f76ad68b,negative,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
b71bcfef-0494-4de6-bcf7-c59d84bc8a90,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
81e4ab64-8f45-4f14-9adc-5f93d33e02da,negative,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
725a8a01-5439-4e39-971a-c6fc14db194e,negative,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0
22889db5-a96c-4adb-b953-04df8388df07,negative,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0
80eb87bb-cb1a-4a82-8eb9-8c96c84815d9,negative,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9e52212e-9bcb-4192-8d3c-552e8d1e6263,negative,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0
564aed04-08e6-42af-a6e8-f4ba865c6beb,negative,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
f5beff84-dae1-4810-8420-17d717565d46,negative,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0
407357d1-e32a-4a82-bee7-a56521475bec,negative,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
4c53c5c5-1492-4df5-8702-8896e3d6d5c3,positive,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9bab5d76-6440-4a87-a2af-ba245a7a32ec,negative,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1ca53a81-3503-4d25-9e97-dd9190dfbd8c,negative,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
3edc2885-15f2-42ff-9d60-1e38410e30cb,negative,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
bb5d2212-05a3-44df-a95a-163ad80dbcb6,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1fa34527-2167-4ff1-a3f2-d714446807e1,positive,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8d1a4d8c-d266-459b-81cc-92b111e13a5e,negative,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
b9f0fbc2-d64c-440e-a06f-5170a06548dc,negative,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0
74d41d9d-8dc2-46db-bb02-837ce5e705d7,negative,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0
bc77b53d-40df-4e54-ae21-0a9142e67d90,negative,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
65ba83ff-18d9-4f7c-8a91-1c4e0730ca39,positive,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
512227c8-f6f2-4a51-a09e-29e88cc58b19,negative,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ac898be7-6338-4518-bfec-fe2f0ad28818,negative,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
7340b569-ee86-4b86-b410-3c1b16e54db7,negative,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ecbc2239-f489-4897-83ff-dee9bc733f98,negative,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
88830fd9-ad13-4309-9a70-575b811b3104,negative,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
96c71b93-86ba-47f6-bf39-a0984355c24b,negative,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
36de4b52-15ab-4024-ad3e-ef65385a605e,positive,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0
8a5cb326-0926-4019-91b2-576841a4dd30,positive,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
f3500489-f98d-420f-bd9b-a84e20db79de,negative,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
53ea79bb-832a-4b03-8133-58f721a1cbc6,negative,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
dd41c0d4-9722-4fc0-9a36-f5e55bbce455,positive,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
e26cb20f-e99a-440f-82f3-252ee404e7fa,negative,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
9a1bdc74-b41d-4bcf-a522-28c3a38dce20,negative,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
ddecf78b-64c8-4e51-a44e-aca2f82ccac5,neutral,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0
46c72960-3d96-4c64-b2d3-8849dd6a690f,negative,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0
83a13c8e-d497-4390-b9a0-8cf8cfdd0b77,negative,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0
ae282d89-c035-4d7f-a33a-bd95d0736a35,negative,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1
287262ad-1639-4949-954f-e62eeb8abca9,positive,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5980b83b-6a4b-459c-a691-d2f33e79ceb3,negative,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0
f4e527a3-0fb6-4524-960d-60b1222be15e,positive,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
f8307d23-4e18-48d0-84ae-e5202d56ec4a,negative,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
f90b359a-b67a-4c99-9e7b-e021921b0542,negative,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9578e248-c969-420a-966a-9e9dd0f3acbd,negative,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
d0f8b634-2af6-4d4a-bea1-8e8b1f8951d4,positive,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7a72a7c5-4d8e-450b-9671-30d748d12dc2,positive,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
fb946a37-d5f4-44c6-9939-9898662f0c94,negative,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1
08577973-cf23-45bd-89c6-33a0e9ce4c75,negative,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
056fefef-b161-4295-87b5-bc1433de8d62,negative,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8f5f8ee8-5ca5-439d-8246-9297be4ab049,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
309248ad-6cdd-4c6f-8a06-5536348b5b37,negative,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
59294ae6-2416-47dc-8cd2-e3f0628c3a41,negative,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80651d6c-f8bb-4b12-a575-4352e0481a66,negative,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0
f87d529e-6963-43cd-bc2b-14ee54f78525,negative,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
ecaf498e-280c-4aca-9fbe-5d7ca9f24856,negative,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
d2ca1a0f-15f5-46e3-8743-db6d91bb0265,positive,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
5df7f95e-470d-4654-89d3-0c30321b23a4,negative,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
80ae97ca-ef03-4906-a996-dd0d5b689728,negative,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
59910b6d-f8da-4db5-80d7-8bbd29eb26fb,negative,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
f4581d96-c85b-49d4-8b39-2459f4063ea0,positive,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
b9512a9d-39f7-4ab1-8390-c50aedf977d4,positive,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
199f12e0-50db-4c8b-83de-ef462eb47891,negative,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
84f8a84b-cff1-4841-bc3c-d424d69ee2f3,negative,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0
169579d9-dd1c-4b7b-abb3-97ee45e4e908,negative,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0
c0029755-184c-4784-8ab8-52c992aad649,negative,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
c45121bb-ce2d-479d-a964-43336b382257,negative,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
a7f9a862-7a85-4747-874d-92d13027d3df,negative,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1
6e82bf97-59a9-40b3-8b55-d653ec41bc93,negative,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4c36f5e8-acd1-478c-93c0-a72913105ed3,negative,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
f08de2ee-a39e-49ca-adc9-5a62529a152a,positive,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8757052a-b176-46c6-9a6a-de7c348b6da6,negative,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1
d634bd17-36a0-4f82-a585-a1dbbf486b36,negative,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1
a88b0834-e68d-417a-9ab2-5dd4a15891ac,negative,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
d5da5a24-8c93-4387-a62f-713cba423f9c,negative,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5b3a55e7-99e9-472d-8cdf-fcb290bd54b7,negative,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
15d6167b-decb-4230-9c64-1efbc82cd21a,negative,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6f4be958-0a46-4a51-8c22-4e3ae61d4f20,neutral,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
cf9b18f1-8978-47b9-8a10-78c5cff2076f,negative,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8fb502d4-6162-40cc-96b9-9382274aade2,negative,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9cac375b-f63c-4ccc-b301-5f64151cc18f,positive,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
73764984-36b7-4330-9cca-a49960e60127,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
87459448-c94b-47f3-97d1-1e3b8652e21d,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113628a3-e2aa-462d-a0f8-1e192aa72787,negative,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
c7af6ff3-9432-48be-b7f4-9ae48784caa5,negative,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8da56b04-6111-4d99-a93a-c650f132f44f,positive,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2e2e42d8-86a4-4c35-be05-fb74d62ad122,negative,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
3d147478-dab0-4a2b-996f-1ba9256cf21e,negative,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
a3b5ebc7-3cf8-4442-88e9-33658719c7aa,neutral,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
8c40d4f9-f1f0-428b-b44a-fd3470b36c6a,negative,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
089a2d6a-a00f-4f79-a172-2cdbdeb4703e,positive,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0
85b52366-b40d-4543-b4c5-fbec4c6872c5,negative,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7e8bb360-20c8-4438-bf57-f49beb3adf37,negative,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
6bc1e065-66a2-45d6-9296-e0500de9177a,negative,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
15c1735d-a2b8-4152-8e52-7cf5c90e6352,negative,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
2ba6ea0c-42a8-4055-8d3d-a95ca4eb6d71,negative,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
958dd1ea-205c-4201-bc7a-89b68d57e78f,negative,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0
c58021ca-987b-4c87-8291-2b02debfa534,positive,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
2562e863-83e4-49f4-8727-9520b21d4d96,negative,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
99a9f81e-dfb4-46d4-ac3b-ebe8265728ab,neutral,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06e4d0c1-66b5-4bf3-a35c-42fb41310b88,positive,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2388e474-b08f-405b-90ab-aeb6bc248345,negative,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
0e579ab1-6fa6-4803-b8d6-6f4aef98dcc0,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
307af720-b748-4afa-9c9e-7d14a72aa938,negative,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
ce574820-c988-4654-b267-2ecaebb61824,positive,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
da42e91e-a477-41db-883e-8c379dbc0a74,negative,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0
635a8268-b24b-41d9-bc08-21d1b1eb62f7,negative,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0
a85f4418-fe20-475c-9c4e-64f6e695fa1a,negative,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1
c5dd186e-0368-4a3a-81e1-48c364cd113c,negative,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
cbf1d26c-638d-4945-9219-32cdb51ebce9,negative,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
64da0946-c8d1-4a94-8341-d569ff2c0c88,negative,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
e5f44dd9-1c93-4ebf-9a5f-686011b632bd,negative,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3904ff9b-fee6-4f00-8ab5-2795612c049c,negative,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0c58ac28-3b90-4b6b-bfc5-e6a68a023863,negative,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
652ff859-b4ba-413d-b880-24a632dc4160,negative,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
403ed4d0-b21f-4270-be50-5b5f21865c4d,negative,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0
8beed2f1-0598-44cb-9bfa-5590829a7a6c,negative,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
b476f5e2-22bc-4587-a662-ca4e71384722,negative,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1
706eaa2a-56c4-4a64-aba3-0db6e8d1a1aa,negative,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
07a8a81e-ee55-4c20-9d8e-ae411d5afcac,negative,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2b15dac5-7b36-49dd-a300-d9425c085ad7,positive,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8219a903-2561-42af-b93a-48c61a9055dc,negative,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
001a9cde-2a44-4354-8a09-6b58710a32b9,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0548f1c6-039f-49a4-8ed1-5307d578e47d,positive,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
79562d1e-c164-42af-80ea-83e56a6391f7,positive,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1f5bd0c6-bd38-44a7-a497-e34006289f2d,negative,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
004645dd-fe0d-4775-bea5-8b188ef29e56,negative,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
53c83a82-19c1-4558-bea6-8e405dca3ef9,positive,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1
3ea6fbb8-536e-4a3d-a096-804a16629e85,negative,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
b7064cac-1fd9-4953-80c6-85f293f6ecd0,positive,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0e8a6e6b-08d1-49db-84e2-7a137f8c400a,negative,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
47d4d7de-9d19-4ad8-8d8a-71a4722a48cb,neutral,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
b6ccd8e6-b7db-4d2e-8213-70e7476d09be,negative,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0fa13365-be02-47e8-b40c-53bf6c430f15,negative,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1
cb860806-673b-4ace-9e59-afe02d4a9dab,negative,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0
4f36a5a3-e546-4068-931c-af10f945470a,negative,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
d56db8bf-668c-4e36-8dfa-7f1f7300acab,positive,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
caef20dd-9824-4ed6-8919-9de41b18b5a0,negative,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
b579b63e-6ff1-4244-8e1c-9ab78911a5b7,positive,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1
68ee89a3-ffdb-4342-86ab-274e2e5fbe52,negative,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1
